FID,place_name_mapping,place_name_gazetteer,gaz_id,altitude,feature_type_name,narrative,gazetteer,latitude,longitude,geometry,scar_common_id,country_name,country_id
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5360,"Pirámide, islote","Pirámide, islote",101868,,Island,,ARG,-62.4167,-60.1,POINT (-60.1 -62.416667),11728,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5361,"Pirámide, roca","Pirámide, roca",101869,,Pyramid,,ARG,-63.4333,-57.0167,POINT (-57.016667 -63.433333),11737,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5362,"Pirie, península","Pirie, península",101870,,Peninsula,,ARG,-60.7,-44.6333,POINT (-44.633333 -60.7),11315,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5363,"Piris, punta","Piris, punta",101871,,Head,,ARG,-64.75,-62.7167,POINT (-62.716667 -64.75),11316,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5364,"Pirita, islote","Pirita, islote",101872,,Island,,ARG,-61.9167,-57.95,POINT (-57.95 -61.916667),11739,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5365,"Pisco, monte","Pisco, monte",101873,,Mountain,,ARG,-62.95,-62.45,POINT (-62.45 -62.95),11322,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5366,"Pissano, punta","Pissano, punta",101874,,Head,,ARG,-66.3,-61,POINT (-61 -66.3),11323,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5367,"Pitt, punta","Pitt, punta",101875,,Point,,ARG,-63.85,-58.3833,POINT (-58.383333 -63.85),11328,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5368,"Plano, islote","Plano, islote",101876,,Island,,ARG,-62.7833,-61.25,POINT (-61.25 -62.783333),11343,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5369,"Plata, canal del","Plata, canal del",101877,,Passage,,ARG,-64.6667,-62.0167,POINT (-62.016667 -64.666667),11345,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536a,"Plato, islote","Plato, islote",101878,,Island,,ARG,-63.4167,-54.6667,POINT (-54.666667 -63.416667),11350,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536b,"Plaza La, punta","Plaza La, punta",101879,,Point,,ARG,-62.0833,-58.3667,POINT (-58.366667 -62.083333),11355,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536c,"Plutón, glaciar","Plutón, glaciar",101880,,Glacier,,ARG,-71.1,-68.4667,POINT (-68.466667 -71.1),11378,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536d,"Plymouth, monte","Plymouth, monte",101881,,Mountain,,ARG,-62.4667,-59.8167,POINT (-59.816667 -62.466667),11380,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536e,"Pod, rocas","Pod, rocas",101882,,Rock,,ARG,-68.15,-67.5167,POINT (-67.516667 -68.15),11384,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_536f,"Polaris, glaciar","Polaris, glaciar",101883,,Glacier,,ARG,-64.2,-59.5667,POINT (-59.566667 -64.2),11419,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5370,"Polinesia, punta","Polinesia, punta",101884,,Point,,ARG,-60.7167,-45.5833,POINT (-45.583333 -60.716667),11452,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5371,"Pomona, meseta","Pomona, meseta",101885,,Plateau,,ARG,-60.5833,-45.9,POINT (-45.9 -60.583333),11456,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5372,"Pond, monte","Pond, monte",101886,,Mountain,,ARG,-62.95,-60.55,POINT (-60.55 -62.95),11461,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5373,"Popa, punta","Popa, punta",101887,,Head,,ARG,-64.8833,-62.8833,POINT (-62.883333 -64.883333),11469,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5374,"Pórfido, acantilado","Pórfido, acantilado",101888,,Bluff,,ARG,-64.4667,-59.1833,POINT (-59.183333 -64.466667),11478,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5375,"Portal, punta","Portal, punta",101889,,Point,,ARG,-64.5,-61.7667,POINT (-61.766667 -64.5),11485,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5376,"Porteous, punta","Porteous, punta",101890,,Point,,ARG,-60.7167,-45.6667,POINT (-45.666667 -60.716667),11490,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5377,"Portillo, isla","Portillo, isla",101891,,Island,,ARG,-78.5,-67.5,POINT (-67.5 -78.5),7756,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5378,"Posesión, cabo","Posesión, cabo",101892,,Cape,,ARG,-63.7333,-61.8167,POINT (-61.816667 -63.733333),11507,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5379,"Poste, punta","Poste, punta",101893,,Point,,ARG,-65.0833,-64.0167,POINT (-64.016667 -65.083333),11510,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537a,"Potter, caleta","Potter, caleta",101894,,Cove,,ARG,-62.2333,-58.6833,POINT (-58.683333 -62.233333),11521,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537b,"Pottinger, punta","Pottinger, punta",101895,,Point,,ARG,-61.9333,-58.3667,POINT (-58.366667 -61.933333),11526,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537c,"Pourquois-pas, isla","Pourquois-pas, isla",101896,,Island,,ARG,-67.6833,-67.4667,POINT (-67.466667 -67.683333),11534,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537d,"Powell, isla","Powell, isla",101897,,Island,,ARG,-60.6833,-45.05,POINT (-45.05 -60.683333),11544,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537e,"Powell, roca","Powell, roca",101898,,Rock,,ARG,-60.6833,-45.5833,POINT (-45.583333 -60.683333),11546,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_537f,"Primavera, cabo","Primavera, cabo",101899,,Point,,ARG,-64.3,-61.0667,POINT (-61.066667 -64.3),13868,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5380,"Primera Junta, punta","Primera Junta, punta",101900,,Head,,ARG,-64.85,-63.0167,POINT (-63.016667 -64.85),11603,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5381,"Primero de Mayo, bahía","Primero de Mayo, bahía",101901,,Bay,,ARG,-62.9667,-60.7,POINT (-60.7 -62.966667),11604,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5382,"Primero de Mayo, isla","Primero de Mayo, isla",101902,,Island,,ARG,-64.3,-63,POINT (-63 -64.3),8042,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5383,"Primero de Mayo, paso","Primero de Mayo, paso",101903,,Pass,,ARG,-60.7,-44.85,POINT (-44.85 -60.7),11605,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5384,"Principal, cabo","Principal, cabo",101904,,Point,,ARG,-64.9167,-63.45,POINT (-63.45 -64.916667),11629,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5385,"Principal, canal","Principal, canal",101905,,Channel,,ARG,-64.3167,-62.9667,POINT (-62.966667 -64.316667),13715,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5386,"Príncipe Carlos, pasaje","Príncipe Carlos, pasaje",101906,,Strait,,ARG,-61.1,-54.5667,POINT (-54.566667 -61.1),11611,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5387,"Príncipe Gustavo, canal","Príncipe Gustavo, canal",101907,,Channel,,ARG,-64,-58.3333,POINT (-58.333333 -64),11614,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5388,"Prisma Negro, paredón","Prisma Negro, paredón",101908,,Wall,,ARG,-64.45,-62.3833,POINT (-62.383333 -64.45),11639,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5389,"Prisma, roca","Prisma, roca",101909,,Rock,,ARG,-69.2,-58.7667,POINT (-58.766667 -69.2),11640,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538a,"Proa, punta","Proa, punta",101910,,Head,,ARG,-64.8833,-62.8833,POINT (-62.883333 -64.883333),11643,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538b,"Prominentes, islas","Prominentes, islas",101911,,Island,,ARG,-62.3333,-59.55,POINT (-59.55 -62.333333),11656,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538c,"Promontorio Bajo, cabo","Promontorio Bajo, cabo",101912,,Head,,ARG,-62.15,-58.1167,POINT (-58.116667 -62.15),8671,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538d,"Promontorio Norte, cabo","Promontorio Norte, cabo",101913,,Cape,,ARG,-61.8833,-57.6667,POINT (-57.666667 -61.883333),10387,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538e,"Promontorio, islote","Promontorio, islote",101914,,Island,,ARG,-61.9333,-57.6,POINT (-57.6 -61.933333),4819,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_538f,"Protector, alturas","Protector, alturas",101916,,Heights,,ARG,-66.7167,-66.2167,POINT (-66.216667 -66.716667),11670,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5390,"Providencia, caleta","Providencia, caleta",101917,,Cove,,ARG,-68.3167,-66.8167,POINT (-66.816667 -68.316667),11675,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5391,"Puertas del Infierno, islotes","Puertas del Infierno, islotes",101918,,Island,,ARG,-62.7333,-61.1833,POINT (-61.183333 -62.733333),6217,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5392,"Pulgar Negro, monte","Pulgar Negro, monte",101919,,Peak,,ARG,-68.3167,-66.9,POINT (-66.9 -68.316667),8535,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5393,"Pullen, isla","Pullen, isla",101920,,Island,,ARG,-72.5167,-60.9833,POINT (-60.983333 -72.516667),11703,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5394,"Púlpito, monte","Púlpito, monte",101921,,Mountain,,ARG,-60.6833,-45.2167,POINT (-45.216667 -60.683333),11704,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5395,"Puño, pico","Puño, pico",101922,,Peak,,ARG,-62.1,-58.4833,POINT (-58.483333 -62.1),84,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5396,"Punteadas, rocas","Punteadas, rocas",101923,,Rock,,ARG,-68.1,-67.3333,POINT (-67.333333 -68.1),14051,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5397,"Punzón, punta","Punzón, punta",101924,,Point,,ARG,-63.85,-60.6333,POINT (-60.633333 -63.85),704,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5398,"Purdy, punta","Purdy, punta",101925,,Point,,ARG,-60.5333,-45.45,POINT (-45.45 -60.533333),11713,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_5399,"Pursuit, punta","Pursuit, punta",101926,,Point,,ARG,-64.9167,-63.45,POINT (-63.45 -64.916667),11629,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539a,"Purvis, cabo","Purvis, cabo",101927,,Cape,,ARG,-63.5833,-55.9667,POINT (-55.966667 -63.583333),11717,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539b,"Pyke, glaciar","Pyke, glaciar",101928,,Glacier,,ARG,-64.1833,-59.6333,POINT (-59.633333 -64.183333),11725,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539c,"Pylon, punta","Pylon, punta",101929,,Point,,ARG,-68.1,-65.1,POINT (-65.1 -68.1),11726,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539d,"Py, punta","Py, punta",101930,,Point,,ARG,-64.8833,-63.6167,POINT (-63.616667 -64.883333),11724,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539e,"Quebrada, isla","Quebrada, isla",101931,,Island,,ARG,-67.8667,-66.95,POINT (-66.95 -67.866667),1890,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_539f,"Quebrada, punta","Quebrada, punta",101932,,Head,,ARG,-63.2333,-55.05,POINT (-55.05 -63.233333),11771,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a0,"Quest, canal","Quest, canal",101933,,Channel,,ARG,-67.8,-69.0167,POINT (-69.016667 -67.8),11783,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a1,"Quijada, isla","Quijada, isla",101934,,Island,,ARG,-80.5,-62.5,POINT (-62.5 -80.5),11786,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a2,"Quilmes, monte","Quilmes, monte",101935,,Mountain,,ARG,-63.2333,-55.6167,POINT (-55.616667 -63.233333),11787,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a3,"Quilmes, punta","Quilmes, punta",101936,,Point,,ARG,-64.8167,-62.85,POINT (-62.85 -64.816667),9732,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a4,"Quilp, rocas","Quilp, rocas",101937,,Rock,,ARG,-67.6333,-67.7833,POINT (-67.783333 -67.633333),11788,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a5,"Quintana, isla","Quintana, isla",101938,,Island,,ARG,-65.1667,-64.9833,POINT (-64.983333 -65.166667),11793,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a6,"Quinteros, glaciar","Quinteros, glaciar",101939,,Glacier,,ARG,-85.5833,-37.75,POINT (-37.75 -85.583333),11794,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a7,"Quintero, caleta","Quintero, caleta",101940,,Cove,,ARG,-64.6833,-62,POINT (-62 -64.683333),11795,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a8,"Quinton, punta","Quinton, punta",101941,,Point,,ARG,-64.3167,-63.6833,POINT (-63.683333 -64.316667),11796,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53a9,"Rabot, glaciar","Rabot, glaciar",101942,,Glacier,,ARG,-64.2833,-57.3333,POINT (-57.333333 -64.283333),11807,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53aa,"Rabot, isla","Rabot, isla",101943,,Island,,ARG,-65.9,-65.9833,POINT (-65.983333 -65.9),11805,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ab,"Rabot, punta","Rabot, punta",101944,,Point,,ARG,-64.2833,-57.3333,POINT (-57.333333 -64.283333),11806,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ac,"Racovitza, isla","Racovitza, isla",101945,,Island,,ARG,-64.5167,-62.0667,POINT (-62.066667 -64.516667),11812,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ad,"Rae, punta","Rae, punta",101946,,Point,,ARG,-60.75,-44.6,POINT (-44.6 -60.75),11825,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ae,"Rahir, cabo","Rahir, cabo",101947,,Point,,ARG,-65.0667,-63.2333,POINT (-63.233333 -65.066667),11831,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53af,"Ramirez, cabo","Ramirez, cabo",101948,,Cape,,ARG,-63.5833,-56.6833,POINT (-56.683333 -63.583333),11857,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b0,"Ramirez, lengua de hielo","Ramirez, lengua de hielo",101949,,,,ARG,-62.15,-58.8,POINT (-58.8 -62.15),11858,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b1,"Ramirez, nunatak","Ramirez, nunatak",101950,,Nunatak,,ARG,-66.1667,-61.7833,POINT (-61.783333 -66.166667),11859,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b2,"Ramirez, rocas","Ramirez, rocas",101951,,Rock,,ARG,-65.9333,-66.3333,POINT (-66.333333 -65.933333),11860,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b3,"Ramona, islotes","Ramona, islotes",101952,,Island,,ARG,-65.7167,-65.1667,POINT (-65.166667 -65.716667),11861,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b4,"Ramsay, monte","Ramsay, monte",101953,,Mountain,,ARG,-60.7333,-44.7333,POINT (-44.733333 -60.733333),11866,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b5,"Rancho, punta","Rancho, punta",101954,,Point,,ARG,-62.9667,-60.5,POINT (-60.5 -62.966667),11870,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b6,"Randall, rocas","Randall, rocas",101955,,Rock,,ARG,-68.1833,-67.2667,POINT (-67.266667 -68.183333),11872,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b7,"Rara, punta","Rara, punta",101956,,Point,,ARG,-63.3,-55.0167,POINT (-55.016667 -63.3),9794,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b8,"Rasmussen, cabo","Rasmussen, cabo",101957,,Island,,ARG,-65.25,-64.1,POINT (-64.1 -65.25),11885,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53b9,"Rasmussen, isla","Rasmussen, isla",101958,,Island,,ARG,-65.25,-64.1,POINT (-64.1 -65.25),11885,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ba,"Ravel, pico","Ravel, pico",101959,,Peak,,ARG,-69.9167,-71.3833,POINT (-71.383333 -69.916667),11900,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53bb,"Ravn, roca","Ravn, roca",101960,,Rock,,ARG,-63,-60.5667,POINT (-60.566667 -63),11903,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53bc,"Rayner, punta","Rayner, punta",101961,,Point,,ARG,-60.65,-45.1667,POINT (-45.166667 -60.65),11912,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53bd,"Real de Azua, nunatak","Real de Azua, nunatak",101962,,Nunatak,,ARG,-66.05,-60.55,POINT (-60.55 -66.05),11929,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53be,"Recess, caleta","Recess, caleta",101963,,Cove,,ARG,-64.5,-61.5167,POINT (-61.516667 -64.5),11935,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53bf,"Rechazo, islotes","Rechazo, islotes",101964,,Island,,ARG,-67.8333,-67.0833,POINT (-67.083333 -67.833333),12024,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c0,"Reclus, cabo","Reclus, cabo",101965,,Cape,,ARG,-64.5667,-61.7833,POINT (-61.783333 -64.566667),11941,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c1,"Reclus, península","Reclus, península",101966,,Peninsula,,ARG,-64.55,-61.7833,POINT (-61.783333 -64.55),11939,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c2,"Recodo, seno","Recodo, seno",101967,,Bight,,ARG,-64.5,-62.7,POINT (-62.7 -64.5),11942,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c3,"Redonda, bahía","Redonda, bahía",101969,,Bay,,ARG,-76.1667,-26,POINT (-26 -76.166667),11964,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c4,"Redonda, isla (Arch. Biscoe)","Redonda, isla (Arch. Biscoe)",101970,,Island,,ARG,-65.8833,-65.6167,POINT (-65.616667 -65.883333),12411,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c5,"Redonda, isla (Is. Shetland del Sur)","Redonda, isla (Is. Shetland del Sur)",101971,,Island,,ARG,-61.9167,-58.3833,POINT (-58.383333 -61.916667),11965,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c6,"Redondo, cabo","Redondo, cabo",101972,,Point,,ARG,-65.2,-64.1,POINT (-64.1 -65.2),11966,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c7,"Redondo, islote","Redondo, islote",101973,,Rock,,ARG,-63.4833,-55.65,POINT (-55.65 -63.483333),11695,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c8,"Reece, monte","Reece, monte",101974,,Mountain,,ARG,-63.8333,-58.5333,POINT (-58.533333 -63.833333),11973,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53c9,"Reeves, monte","Reeves, monte",101975,,Mountain,,ARG,-67.1333,-67.9833,POINT (-67.983333 -67.133333),11985,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ca,"Referencia, cerro","Referencia, cerro",101976,,Peak,,ARG,-63.45,-57.9167,POINT (-57.916667 -63.45),11988,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53cb,"Referencia, islotes","Referencia, islotes",101977,,Island,,ARG,-68.2,-67.1667,POINT (-67.166667 -68.2),11986,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53cc,"Refugio, islotes","Refugio, islotes",101978,,Island,,ARG,-68.35,-67.1667,POINT (-67.166667 -68.35),11991,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53cd,"Regreso, cabo","Regreso, cabo",101979,,Point,,ARG,-60.6333,-46.0167,POINT (-46.016667 -60.633333),12065,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53ce,"Regreso, isla","Regreso, isla",101980,,Island,,ARG,-66.0833,-65.75,POINT (-65.75 -66.083333),15067,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53cf,"Regreso, punta","Regreso, punta",101981,,Head,,ARG,-67.8,-67.25,POINT (-67.25 -67.8),11996,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d0,"Reichelderfer, cabo","Reichelderfer, cabo",101982,,Cape,,ARG,-69.3667,-62.7167,POINT (-62.716667 -69.366667),11998,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d1,"Reid, glaciar","Reid, glaciar",101983,,Glacier,,ARG,-67.4833,-67.2667,POINT (-67.266667 -67.483333),12002,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d2,"Reid, islote","Reid, islote",101984,,Island,,ARG,-60.6833,-45.4833,POINT (-45.483333 -60.683333),12004,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d3,"Remedios, punta","Remedios, punta",101985,,Head,,ARG,-66.8667,-67.5833,POINT (-67.583333 -66.866667),12026,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d4,"Remolinos, bahía","Remolinos, bahía",101986,,,,ARG,-63.35,-56,POINT (-56 -63.35),12031,Argentina,32
SCAR_CGA_PLACE_NAMES_SIMPLIFIED.fid-39228ab8_190e053e3ce_53d5,"Remolino, caleta","Remolino, caleta",101987,,Inlet,,ARG,-67.5,-65.4167,POINT (-65.416667 -67.5),15960,Argentina,32
